hash_table,avg_diff,std_diff,cnt_diff,ss_diff
demo.riotlocal_iotserver-exchange_tcp_sip_telenor.se_sip_http://demo.riotsecure.io:7888/metrics,0.16666666666666666,1.7904977947322849,18.0,55.0
demo.riotlocal_iotserver-exchange_tcp_svn_94.234.170.124_svn_http://demo.riotsecure.io:7888/metrics,0.6,1.2421180068162376,15.0,27.0
demo.riotlocal_iotserver-exchange_tcp_sysrqd_telenor.se_sysrqd_http://demo.riotsecure.io:7888/metrics,-0.0061728395061728435,0.11111108529542547,82.0,1.0
demo.riotlocal_iotserver-exchange_tcp_tfido_ownit.se_tfido_http://demo.riotsecure.io:7888/metrics,1.1666666666666667,0.5144957554275265,18.0,29.0
demo.riotlocal_iotserver-exchange_tcp_vboxd_telenor.se_vboxd_http://demo.riotsecure.io:7888/metrics,-0.021835268103924863,0.2374547149307365,604.0,34.0
demo.riotlocal_iotserver-exchange_tcp_venus_telenor.se_venus_http://demo.riotsecure.io:7888/metrics,-0.06736076952505866,0.5746460280416494,643.0,212.0
demo.riotlocal_iotserver-exchange_tcp_vopied_telenor.se_vopied_http://demo.riotsecure.io:7888/metrics,1.9005291005291003,2.9416761373236446,63.0,764.0711111111111
demo.riotlocal_iotserver-exchange_tcp_x11_telenor.se_x11_http://demo.riotsecure.io:7888/metrics,-1.1190140845070422,1.660451018703376,71.0,281.9025000000001
demo.riotlocal_iotserver-exchange_tcp_xinetd_telenor.se_xinetd_http://demo.riotsecure.io:7888/metrics,0.018933711057256754,0.3678665247706848,2209.0,298.79932250575285
demo.riotlocal_iotserver-exchange_tcp_xmms2_telenor.se_xmms2_http://demo.riotsecure.io:7888/metrics,-0.07987838584853492,0.5262590358964186,604.0,167.0
demo.riotlocal_iotserver-exchange_tcp_xpilot_telenor.se_xpilot_http://demo.riotsecure.io:7888/metrics,0.020688701814570644,0.4302570633622747,2333.0,431.7025
demo.riotlocal_iotserver-exchange_tcp_xtell_94.234.170.124_xtell_http://demo.riotsecure.io:7888/metrics,0.3540372670807453,1.3372502483834332,14.0,25.001890359168247
demo.riotlocal_iotserver-exchange_tcp_xtell_telenor.se_xtell_http://demo.riotsecure.io:7888/metrics,-0.0006287331027978674,0.025074550898446974,3182.0,2.0
demo.riotlocal_iotserver-exchange_tcp_zebra_94.234.170.124_zebra_http://demo.riotsecure.io:7888/metrics,-0.6111111111111112,1.2897281468629185,18.0,35.0
ownit.se_fido_tcp_fido_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.002291518719902773,0.19366266371744237,3813.0,142.96992653810838
ownit.se_tfido_tcp_tfido_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1.8888888888888888,1.6409785061104059,18.0,110.0
telenor.se_amanda_tcp_amanda_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.03034254722044042,0.4252299449162542,1295.0,233.9817355441461
telenor.se_amandaidx_tcp_amandaidx_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.08853563533003468,0.4761386937262582,645.0,146.0
telenor.se_amqp_tcp_amqp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.000819521811888226,0.1541069102261282,4717.0,112.0
telenor.se_amqps_tcp_amqps_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.010321011347533571,0.1964277110283343,4718.0,182.0
telenor.se_asp_tcp_asp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.23259579060982194,2.4620957466399083,17.0,97.91036108071712
telenor.se_bgpd_tcp_bgpd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.03126832128200117,0.2703510649198779,603.0,44.0
telenor.se_bpcd_tcp_bpcd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.08988888888888891,1.4969085847711283,50.0,110.20003086419752
telenor.se_bpdbm_tcp_bpdbm_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.0016962142197599278,0.7776414022551407,229.0,137.8775623268698
telenor.se_bprd_tcp_bprd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.3164155906264947,0.9392082694574025,247.0,217.0
telenor.se_canna_tcp_canna_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.0009246088193456573,0.14318302782336945,4713.0,96.6025
telenor.se_cvspserver_tcp_cvspserver_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.020686619718309828,0.24645372037850016,1137.0,69.0
telenor.se_dcap_tcp_dcap_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.06372983018672283,0.5050651529440547,3635.0,927.0
telenor.se_dict_tcp_dict_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.01670900918506935,0.5360740755840405,603.0,173.0
telenor.se_distcc_tcp_distcc_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.16429186485156627,0.8607861818003073,470.0,347.5069444444445
telenor.se_eklogin_tcp_eklogin_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.007682918072808182,0.23650478993352952,1467.0,82.0
telenor.se_freeciv_tcp_freeciv_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1.5,0.9235481451827988,18.0,55.0
telenor.se_ggz_tcp_ggz_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.13513513513513514,2.1103206991956114,37.0,161.0
telenor.se_gnunet_tcp_gnunet_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.02724385414948023,0.36122831187907517,2553.0,333.0
telenor.se_gris_tcp_gris_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.03826822024217497,0.3820869059508229,1460.0,213.0
telenor.se_gsidcap_tcp_gsidcap_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.0026078047871845025,0.07475395049671016,3580.0,20.0
telenor.se_gsigatekeeper_tcp_gsigatekeeper_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.052451826287028845,0.5101430195117765,1465.0,381.0
telenor.se_hkp_tcp_hkp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.00027248575126592256,0.20725887997808584,3749.0,161.0
telenor.se_hostmon_tcp_hostmon_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.5344827586206896,2.0366425522566374,58.0,253.0
telenor.se_icpv2_tcp_icpv2_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.0018953125993767088,0.08736206998765046,5242.0,40.0
telenor.se_iprop_tcp_iprop_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.003890630065924577,0.11099697534170823,1462.0,18.0
telenor.se_ircd_tcp_ircd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.0025569952083198976,0.08108717861311542,5172.0,34.0
telenor.se_isisd_tcp_isisd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.03075649139409713,0.5542653056322577,639.0,196.0
telenor.se_isns_tcp_isns_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.006101281269066501,0.25906387987349744,597.0,40.0
telenor.se_kamanda_tcp_kamanda_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.030476892304453083,0.5950103065028554,645.0,228.0
telenor.se_mdns_tcp_mdns_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.29411764705882354,0.9055188288357752,34.0,30.0
telenor.se_mon_tcp_mon_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.032847726828575015,0.23466503310317444,603.0,33.15074380165289
telenor.se_munin_tcp_munin_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,4.587777777777777,2.7134169073570904,45.0,1271.1025
telenor.se_nbd_tcp_nbd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.03645168715186661,0.4451433652839971,5571.0,1103.7100694444443
telenor.se_nfs_tcp_nfs_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.00897736143637784,0.18533258073914835,2563.0,88.0
telenor.se_ninstall_tcp_ninstall_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.005884151001069844,0.22711636483272357,1455.0,75.0
telenor.se_nut_tcp_nut_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.206896551724138,2.141966801466445,58.0,264.0
telenor.se_ospf6d_tcp_ospf6d_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.017686144225131917,0.35764084761460496,603.0,77.0
telenor.se_ospfapi_tcp_ospfapi_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.08762642692375927,0.5326340589249469,639.0,181.0
telenor.se_ospfd_tcp_ospfd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-1.0,1.9039432764659767,17.0,75.0
